Source_Name,Signif_Avg,Pivot_Energy,Flux_Density,Flux1000,Energy_Flux100,Signif_Curve,Spectral_Index,PowerLaw_Index,Flux100_300,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_100000,Variability_Index,CLASS1
3FGL J1828.9-2417,8.84318,4109.6978,6.1222566E-14,0.000000001,1.14036445E-11,0.32712975,1.9852923,1.9852923,1.6409441E-08,1.3227435E-09,7.4774126E-10,2.1663521E-10,9.674765E-11,44.328083,bcu
3FGL J1830.0-4439,19.24806,440.9335,1.8092399E-11,1.4463069E-09,1.6962945E-11,4.1882114,2.2165923,2.4712248,2.5315138E-08,7.690439E-09,1.3725744E-09,1.3344499E-10,3.2892964E-15,269.67188,bcu
3FGL J1831.0-2714,4.9074483,1999.4143,1.6468935E-13,6.269993E-10,7.216222E-12,0.67778933,2.2113717,2.2113717,1.6062842E-08,1.7916577E-09,5.5670135E-10,1.19042E-10,3.4650376E-11,34.321396,bcu
3FGL J1835.4+1349,4.182978,1044.3546,5.812909E-13,4.4245285E-10,6.2279665E-12,0.8297633,2.4606674,2.4606674,2.1042088E-09,4.164844E-09,3.1429012E-10,1.0365854E-10,3.934888E-12,43.080505,bcu
3FGL J1838.5-6006,6.125243,3765.7275,2.7768423E-14,3.7279438E-10,4.4256703E-12,2.5109265,1.8566556,1.8566556,0.000000002,5.4291016E-10,2.7947272E-10,1.2610894E-10,3.370123E-11,43.57299,bcu
3FGL J1841.2+2910,8.352541,11513.433,5.013121E-15,3.770371E-10,5.9542666E-12,0.40384862,1.567127,1.567127,7.746918E-09,7.7214674E-10,2.1940322E-10,5.1839737E-11,1.1398151E-10,40.218906,bcu
3FGL J1842.3-5841,10.193886,6059.8447,1.5953144E-14,4.6691956E-10,6.3542778E-12,1.3302388,1.695549,1.695549,2.0187244E-11,1.0788314E-09,2.5328778E-10,1.7796349E-10,6.683962E-11,55.33522,bcu
3FGL J1844.3+1547,14.860045,2268.7285,3.1304684E-13,1.5899693E-09,1.7693232E-11,2.1546583,2.028057,2.028057,7.770698E-09,3.3509555E-09,1.542617E-09,4.0820566E-10,1.07833284E-10,51.347786,bcu
3FGL J1848.1-4230,5.45121,3699.5825,3.1761194E-14,4.2348042E-10,4.796531E-12,1.6619776,1.9514155,1.9514155,1.6175221E-11,1.2726379E-09,3.049014E-10,1.331395E-10,2.6472088E-11,39.60787,bcu
3FGL J1849.3-1645,6.227729,9264.302,7.211621E-15,3.986849E-10,6.003996E-12,2.0992334,1.605601,1.605601,2.266762E-12,1.1334089E-11,5.855504E-15,1.8820324E-10,7.9348986E-11,37.68065,bcu
3FGL J1855.1-6008,4.206341,5165.1323,7.892354E-15,1.8600994E-10,2.2768614E-12,2.0816853,1.8127815,1.8127815,4.4325806E-12,1.8456897E-10,9.383032E-11,6.972708E-11,2.418101E-11,31.53362,bcu
3FGL J1858.4-2509,12.301404,1009.7128,1.6698945E-12,1.3227824E-09,1.5911654E-11,2.8140516,2.2875876,2.2875876,1.0105407E-08,6.8638153E-09,0.000000001,3.153243E-10,4.8164753E-12,107.785065,bcu
3FGL J1904.5+3627,6.1562676,2314.277,8.1192045E-14,4.273354E-10,4.7569613E-12,1.0084151,2.0983136,2.0983136,1.0433683E-08,3.2087373E-14,3.5162828E-10,9.076316E-11,3.5527182E-11,38.305275,bcu
3FGL J1908.8-0130,9.026296,2248.695,4.933417E-13,1.7246043E-09,7.1227286E-12,4.741713,2.1480389,2.2730336,8.617684E-09,7.55202E-11,1.5806357E-09,2.598529E-10,1.0128235E-11,41.463417,bcu
3FGL J1910.8+2855,6.5360694,12185.7295,3.0568405E-15,2.2579556E-10,4.090233E-12,2.21736,1.4635313,1.4635313,2.5470679E-14,3.9778793E-15,1.9439145E-10,8.3952297E-11,7.2510664E-11,38.05046,bcu
3FGL J1911.4-1908,9.830494,5744.7065,2.5992707E-14,7.2374445E-10,9.1733045E-12,1.0382435,1.7699345,1.7699345,4.6133414E-12,0.000000001,4.1124396E-10,2.2365515E-10,1.07140546E-10,49.011593,bcu
3FGL J1912.0-0804,5.7216077,1699.407,2.6881134E-13,6.9936446E-10,8.4574535E-12,0.822134,2.2952044,2.2952044,1.6244854E-08,1.1522937E-09,5.869176E-10,2.0016003E-10,2.2415417E-11,76.60086,bcu
3FGL J1912.6-1223,10.797497,715.92004,3.788118E-12,1.1031848E-09,1.609656E-11,0.73254806,2.4921203,2.4921203,3.2788073E-08,0.000000005,8.4525076E-10,1.9504072E-10,5.1873297E-11,84.03363,bcu
3FGL J1913.5-3631,6.3421264,1651.8989,2.3656936E-13,5.9993305E-10,6.771321E-12,1.4692456,2.1618016,2.1618016,0.000000005,2.2014666E-09,4.4165868E-10,1.08455585E-10,2.5386974E-11,211.96103,bcu
3FGL J1913.9+4441,8.080384,3873.8706,3.0963184E-14,4.3743167E-10,5.2121697E-12,1.5545187,1.8509423,1.8509423,2.3422406E-09,4.7613347E-10,2.41034E-10,1.2265565E-10,6.509828E-11,30.250566,bcu
3FGL J1918.0+3750,4.4364624,1765.9924,1.01442204E-13,2.948908E-10,3.3650966E-12,0.17882332,2.1919487,2.1919487,3.731484E-09,7.4288103E-10,1.7375382E-10,7.718297E-11,1.8415242E-11,30.777674,bcu
3FGL J1924.9+2817,5.817065,5105.0503,1.7438489E-14,4.1831952E-10,4.8858456E-12,0.5468375,1.8839668,1.8839668,9.103514E-09,1.0083481E-14,3.3642214E-10,1.2333408E-10,5.926491E-11,49.80983,bcu
3FGL J1925.7+1228,6.38076,748.3353,4.3153038E-12,1.2621834E-09,2.1305548E-11,1.6829412,2.605933,2.605933,1.953246E-08,9.092504E-09,0.000000001,1.5422247E-10,1.8384367E-11,88.19416,bcu
3FGL J1933.4+0727,6.298425,7098.471,1.2113872E-14,4.804214E-10,6.2366605E-12,0.1319283,1.7433738,1.7433738,8.534381E-09,1.8907962E-14,3.168127E-10,2.0246649E-10,4.0527873E-11,45.37309,bcu
3FGL J1935.5+8355,6.5077662,1001.55133,4.3572654E-13,3.239578E-10,4.0808247E-12,0.24550892,2.347632,2.347632,0.000000007,9.1780533E-10,3.0571906E-10,4.8339204E-11,1.2498073E-11,45.36608,bcu
3FGL J1939.6-4925,5.9856415,6463.5625,8.97986E-15,2.8123787E-10,4.1433944E-12,2.2518075,1.6240301,1.6240301,3.3140087E-13,9.873061E-15,1.392544E-10,1.4790431E-10,3.1001077E-11,41.804142,bcu
3FGL J1941.2-6210,19.516983,722.6251,4.3174557E-12,1.3663483E-09,1.8654281E-11,2.4810772,2.4323764,2.4323764,1.7215607E-08,6.905347E-09,1.2287271E-09,2.4704228E-10,1.5753551E-11,224.4008,bcu
3FGL J1941.8+7218,10.578606,667.98865,2.6719384E-12,6.19724E-10,9.636206E-12,3.3980036,2.5440555,2.5440555,1.6185481E-08,3.8950834E-09,5.1567706E-10,5.264597E-11,2.9652758E-12,97.0439,bcu
3FGL J1942.7+1033,23.096638,3345.047,2.29912E-13,2.4664721E-09,3.0066793E-11,2.6982756,1.8182738,1.8182738,3.1880663E-09,3.5074392E-09,1.9109372E-09,6.966247E-10,2.740503E-10,56.305965,bcu
3FGL J1944.1-4523,5.3968325,13668.896,1.6340313E-15,1.5938284E-10,2.5407118E-12,1.4046156,1.5597363,1.5597363,2.7549312E-09,3.916828E-11,5.40601E-11,6.526563E-11,2.6963912E-11,38.969093,bcu
3FGL J1949.0+1312,6.1468515,2600.3271,9.068601E-14,6.1327926E-10,6.9220667E-12,1.6952668,2.1618516,2.1618516,7.603066E-14,2.5651448E-09,5.788052E-10,9.948226E-11,4.6901424E-11,62.10359,bcu
3FGL J1949.4-6140,4.6819153,1693.7615,1.1575086E-13,2.9797437E-10,3.6373146E-12,0.3936325,2.3081,2.3081,1.461339E-08,6.6635286E-10,1.905482E-10,8.9444015E-11,7.737508E-12,62.637783,bcu
3FGL J1954.9-5640,8.995727,4306.317,2.5885334E-14,4.4961573E-10,5.2681752E-12,2.3900697,1.878316,1.878316,9.148077E-09,8.2561064E-10,1.3773456E-10,9.6244214E-11,5.6328157E-11,44.083576,bcu
3FGL J1955.0-1605,10.009712,2574.92,1.2195692E-13,8.0106344E-10,8.901135E-12,0.5997354,2.0469913,2.0469913,7.23839E-09,2.432516E-09,3.3779576E-10,2.0286706E-10,5.6889767E-11,31.213099,bcu
3FGL J1955.9+0212,6.051813,4041.523,2.9453223E-14,4.6222573E-10,5.284847E-12,0.30187005,1.9272561,1.9272561,7.0587687E-13,1.524139E-09,3.7868694E-10,1.0427119E-10,5.5802196E-11,40.503643,bcu
3FGL J1959.8-4725,19.237648,2337.348,2.911359E-13,1.409774E-09,1.1074307E-11,3.919376,1.5236522,1.8089502,1.0508688E-09,0.000000001,8.175567E-10,4.2994852E-10,1.3943025E-10,49.563442,bcu
3FGL J2000.1+4212,7.3598905,1005.7491,1.0970895E-12,7.574655E-10,1.0748263E-11,0.3056899,2.467872,2.467872,1.0194779E-08,3.5990009E-09,8.598071E-10,8.0172396E-11,3.021843E-11,66.2025,bcu
3FGL J2002.7+6303,5.4435205,2607.8872,4.4597484E-14,3.0234756E-10,3.3814303E-12,1.845063,2.1270213,2.1270213,5.555389E-09,1.2001827E-09,6.2736566E-11,8.1731594E-11,3.392729E-11,43.08514,bcu
3FGL J2007.7-7728,9.290758,473.68848,5.8526487E-12,4.683729E-10,8.833513E-12,0.9361797,2.6831007,2.6831007,1.8808505E-08,2.5047031E-09,5.2286553E-10,5.7608213E-11,1.5349462E-15,115.556145,bcu
3FGL J2014.5+0648,8.965254,4406.305,3.7280973E-14,6.872328E-10,7.8997095E-12,0.6610421,1.9152058,1.9152058,4.0031406E-10,2.5582023E-09,3.4811692E-10,1.8275934E-10,7.87251E-11,44.69957,bcu
3FGL J2014.9+1623,5.695655,1113.709,4.9292374E-13,4.5270776E-10,6.03982E-12,1.1107364,2.4098465,2.4098465,9.631038E-09,1.883891E-09,3.358368E-10,6.9778114E-11,3.4473306E-11,54.134186,bcu
3FGL J2017.6-4110,4.722657,2316.7004,5.752099E-14,3.0304628E-10,3.4181052E-12,0.5182154,2.159646,2.159646,3.3078955E-09,1.3167809E-09,6.703529E-11,5.7169356E-11,3.4806637E-11,38.94404,bcu
3FGL J2018.5+3851,7.8695703,1866.6626,5.061098E-13,1.650175E-09,1.9154667E-11,2.1923218,2.2286196,2.2286196,3.7652974E-11,8.424312E-09,1.4472539E-09,2.2219171E-10,1.0288556E-10,47.499012,bcu
3FGL J2023.2+3154,5.9019375,3322.8381,7.282306E-14,8.1196927E-10,9.020563E-12,2.3849678,2.0715191,2.0715191,3.284829E-11,8.500023E-10,8.2364576E-10,2.0283325E-10,6.054193E-11,63.88799,bcu
3FGL J2024.4-0848,8.989735,6382.0327,1.5500303E-14,4.974698E-10,6.7209285E-12,0.77697635,1.7026062,1.7026062,4.1191182E-11,8.2075774E-10,2.8658811E-10,1.238801E-10,8.38166E-11,63.30039,bcu
3FGL J2025.2+3340,14.712126,1242.3975,3.250866E-12,3.1839416E-09,4.119735E-11,4.7152176,2.7119672,2.5442572,7.731098E-08,2.0291667E-08,2.2700177E-09,3.9182727E-10,1.3934737E-11,278.67105,bcu
3FGL J2026.3+7644,4.9586897,7947.7495,4.5308144E-15,2.3926336E-10,2.8734669E-12,0.31081682,1.8391652,1.8391652,1.5027006E-11,2.6773894E-10,2.1308351E-10,8.060702E-11,8.502157E-12,31.963978,bcu
3FGL J2031.0+1937,8.857039,3806.5706,4.2440626E-14,5.768845E-10,6.9943565E-12,1.9342715,1.825664,1.825664,1.1776794E-09,4.6279716E-10,4.1932674E-10,1.8416789E-10,7.5686596E-11,46.866783,bcu
3FGL J2033.6+6309,5.1041617,5595.953,1.00583985E-14,2.8901603E-10,3.3553481E-12,0.97982794,1.8951125,1.8951125,5.437828E-09,4.8091536E-10,8.762482E-11,9.15691E-11,4.4579892E-11,34.220924,bcu
3FGL J2036.6-3325,4.2075377,19583.46,1.0100115E-15,1.212182E-10,2.7506237E-12,2.0417693,1.3048888,1.3048888,4.683733E-12,1.2039633E-10,1.2495349E-13,2.8490087E-11,6.109671E-11,27.753672,bcu
3FGL J2040.0-5734,4.5521293,1635.31,1.3123943E-13,3.1482786E-10,3.7417907E-12,0.14469075,2.2694423,2.2694423,6.423384E-11,1.6568283E-09,1.729192E-10,8.337922E-11,5.1256243E-12,42.407448,bcu
3FGL J2040.2-7115,11.148472,4043.453,3.869455E-14,5.827303E-10,7.2162575E-12,0.6898237,1.7978425,1.7978425,3.912861E-09,6.5443334E-10,3.2391337E-10,1.5486375E-10,8.7147844E-11,41.645527,bcu
3FGL J2041.9-7318,8.696144,1941.4371,1.2321112E-13,4.3963458E-10,5.056042E-12,3.349025,2.2097712,2.2097712,1.1796569E-08,1.2951236E-09,1.0258179E-10,1.2717286E-10,3.4107397E-11,53.20702,bcu
3FGL J2046.7-1011,4.8137994,7480.4863,5.7217787E-15,2.2492559E-10,3.372582E-12,1.1332028,1.6092138,1.6092138,1.8590537E-13,1.9843234E-10,1.5588811E-10,7.298583E-11,4.4522643E-11,35.464237,bcu
3FGL J2049.0-6801,6.494423,2658.989,5.649745E-14,3.966337E-10,4.4057696E-12,1.9824746,2.0589967,2.0589967,5.6666924E-09,2.2900623E-10,3.9365106E-10,1.0369502E-10,2.124279E-11,48.98577,bcu
3FGL J2049.7+1002,11.07231,854.3127,1.6927679E-12,8.252697E-10,1.09387195E-11,1.3691015,2.4032507,2.4032507,1.9549525E-08,3.8974797E-09,7.141436E-10,1.4009086E-10,2.1365342E-11,77.75328,bcu
3FGL J2051.8-5535,7.05781,737.34045,1.2878961E-12,3.7220865E-10,6.0439245E-12,1.2050064,2.577328,2.577328,1.7310217E-08,1.4272569E-09,2.0448651E-10,7.865253E-11,2.5610432E-11,87.51109,bcu
3FGL J2056.7+4938,12.5043335,7206.762,3.094269E-14,1.3011647E-09,1.630573E-11,2.1878235,1.7832723,1.7832723,3.2871614E-13,1.5461374E-13,0.000000001,4.6018425E-10,1.6874098E-10,44.462997,bcu
3FGL J2103.9-6233,21.147984,1642.0968,5.0164994E-13,1.3548695E-09,1.5230622E-11,2.199502,1.9754117,1.9754117,3.271225E-09,3.697236E-09,0.000000001,3.483837E-10,8.65051E-11,76.51524,bcu
3FGL J2103.9-3546,10.438723,842.44525,1.4113847E-12,6.894407E-10,8.801815E-12,0.64596504,2.363093,2.363093,1.3082753E-08,2.1115465E-09,4.819729E-10,1.9379534E-10,1.3962509E-11,117.29635,bcu
3FGL J2104.2-0211,4.059599,8835.632,3.2310142E-15,1.553662E-10,2.5940662E-12,2.1684942,1.5239964,1.5239964,1.0074347E-11,2.8827946E-13,6.036192E-11,6.700754E-11,4.411865E-11,33.70548,bcu
3FGL J2106.1+2505,4.331518,756.1163,9.765366E-13,3.1518999E-10,4.800918E-12,1.4623402,2.527667,2.527667,6.156153E-09,2.54737E-09,2.0537348E-10,2.4790116E-11,1.2320919E-11,52.058136,bcu
3FGL J2107.7-4822,4.926007,539.9266,2.2463888E-12,2.4692978E-10,4.858933E-12,0.8246101,2.7111645,2.7111645,1.5484314E-08,1.3678273E-09,1.04057075E-10,4.0730842E-11,1.9208055E-11,44.649982,bcu
3FGL J2108.0+3654,6.403381,4482.962,2.3679656E-14,4.5531315E-10,5.1911E-12,1.5129182,1.9340574,1.9340574,7.922755E-09,4.3293982E-10,2.425197E-10,1.3502688E-10,4.9046562E-11,40.188034,bcu
3FGL J2108.6-8619,4.7285366,8678.96,3.5188692E-15,1.9748056E-10,2.571731E-12,0.41730788,1.7400016,1.7400016,0.000000001,4.6279963E-10,6.058491E-11,2.3037577E-12,5.8054925E-11,35.19597,bcu
3FGL J2109.1-6638,13.114771,1961.0155,1.9108528E-13,7.264641E-10,8.110188E-12,0.7275682,2.0057156,2.0057156,8.462647E-09,1.4290759E-09,6.0193145E-10,1.6500382E-10,5.2339355E-11,55.071064,bcu
3FGL J2110.3+3540,5.5292745,600.6384,2.5028478E-12,3.9521658E-10,7.0457334E-12,1.0492017,2.6446986,2.6446986,1.0517983E-08,2.246053E-09,4.167731E-10,5.1239787E-11,1.5703292E-15,53.959896,bcu
3FGL J2112.7+0819,11.268754,5171.3354,2.8018513E-14,6.595548E-10,8.113515E-12,0.874718,1.8062974,1.8062974,1.0682935E-09,2.900587E-09,1.5862461E-10,2.2313452E-10,8.102621E-11,50.95873,bcu
3FGL J2114.7+3130,5.131272,1342.7216,2.7400667E-13,4.0519252E-10,5.1099984E-12,0.18778485,2.3489888,2.3489888,6.8306876E-09,0.000000002,6.7946246E-11,1.5559422E-10,8.398167E-12,34.257652,bcu
3FGL J2118.0-3241,4.1428666,2968.9526,3.4301223E-14,3.2279956E-10,3.9477553E-12,1.5377928,2.3106139,2.3106139,1.0145328E-08,1.3108078E-09,1.772338E-10,5.6575022E-11,2.4387213E-11,38.791115,bcu
3FGL J2119.2-3313,4.3702188,2344.7905,7.979481E-14,4.3726375E-10,5.5266083E-12,0.46925327,2.3515677,2.3515677,3.062809E-11,1.2376837E-09,5.618487E-10,3.553765E-11,1.934761E-11,45.909473,bcu
3FGL J2126.5-3926,4.0601897,1546.0012,1.243146E-13,2.688335E-10,3.082311E-12,1.5846579,2.2030427,2.2030427,4.53393E-11,6.674289E-10,2.0357505E-10,6.890373E-11,2.2783456E-15,39.428303,bcu
3FGL J2132.4-5420,13.564853,482.48325,6.654874E-12,5.9689176E-10,1.0486146E-11,0.42023394,2.634446,2.634446,0.00000002,3.8016204E-09,4.145892E-10,1.2119111E-10,9.090376E-12,127.52185,bcu
3FGL J2133.3+2533,5.000688,3908.2651,2.2631409E-14,3.4366837E-10,3.8340225E-12,0.40411523,2.009719,2.009719,7.243895E-09,4.227557E-10,1.9635588E-10,1.028777E-10,2.4064821E-11,40.55809,bcu
3FGL J2133.8+6648,14.410367,2645.2317,1.8613152E-13,1.2945579E-09,1.4385621E-11,0.05833564,2.077785,2.077785,1.6697069E-08,2.570731E-09,5.020979E-10,3.5505493E-10,1.2608183E-10,83.82912,bcu
3FGL J2141.6-6412,16.625858,562.845,6.0745705E-12,0.000000001,1.41702535E-11,2.985625,2.495175,2.495175,2.047483E-08,5.4936287E-09,8.48859E-10,1.345359E-10,3.7859435E-14,314.98224,bcu
3FGL J2142.2-2546,6.6838145,1184.2208,3.637215E-13,4.2943427E-10,4.9915146E-12,1.8104451,2.2312193,2.2312193,4.5186863E-09,1.401674E-09,4.2675596E-10,1.1674584E-10,8.9835976E-15,64.50666,bcu
3FGL J2144.2+3132,8.3179245,1019.19073,7.3189247E-13,5.610985E-10,7.1575363E-12,1.0810037,2.3621793,2.3621793,1.2314343E-08,2.192102E-09,2.9982852E-10,9.611422E-11,4.3613918E-11,49.745365,bcu
3FGL J2149.6+1915,9.5028105,702.231,2.3981617E-12,6.164443E-10,9.895313E-12,1.002403,2.568639,2.568639,1.6567844E-08,3.418481E-09,5.397867E-10,8.1478393E-11,3.4109959E-16,125.40171,bcu
3FGL J2156.0+1818,7.8349495,3467.7769,3.994756E-14,4.653442E-10,5.351883E-12,1.2003692,1.9140915,1.9140915,2.1531991E-13,1.1289133E-09,2.7252015E-10,1.4327947E-10,3.3659735E-11,52.72141,bcu
3FGL J2159.2-2841,7.8450017,3299.5593,3.931751E-14,4.1820417E-10,4.760839E-12,0.5716677,1.9378241,1.9378241,7.166082E-09,6.469934E-10,2.5129654E-10,1.4079504E-10,2.8336198E-11,53.55246,bcu
3FGL J2200.9-2412,5.5269012,917.1434,4.963494E-13,2.7585909E-10,3.85436E-12,1.0433736,2.4539554,2.4539554,0.000000009,0.000000001,7.766944E-11,7.100255E-11,1.781368E-11,54.711235,bcu
3FGL J2212.3-7039,5.1533055,561.41626,1.8096473E-12,2.0926744E-10,4.4370865E-12,2.473691,2.7590284,2.7590284,0.00000001,1.5085831E-09,2.0424049E-10,1.2562366E-11,5.4281996E-12,34.05636,bcu
3FGL J2212.6+2801,7.9276776,4177.3267,2.731317E-14,4.35202E-10,5.421279E-12,1.6097262,1.7905167,1.7905167,9.1733504E-12,5.4702215E-10,2.1500174E-10,1.2925384E-10,7.0419795E-11,39.84041,bcu
3FGL J2213.6-4755,5.7488484,3396.0688,2.2452355E-14,2.5013008E-10,2.9127343E-12,1.2034261,1.8894062,1.8894062,1.6223347E-09,2.186743E-10,2.176493E-10,4.7825455E-11,3.4067082E-11,36.50878,bcu
3FGL J2220.3+2812,4.853699,4881.5337,1.1669222E-14,2.5071542E-10,3.023114E-12,0.44192117,1.8333766,1.8333766,2.9355043E-09,3.5585093E-10,1.3116697E-10,6.538951E-11,4.2124394E-11,37.91754,bcu
3FGL J2230.5-7817,12.436808,616.943,3.6083773E-12,7.1223166E-10,1.0590004E-11,0.015493272,2.5079658,2.5079658,0.000000018,2.8934524E-09,5.9657274E-10,1.4773263E-10,1.1551153E-11,86.618835,bcu
3FGL J2232.9-2021,5.895584,1966.8483,9.4713686E-14,3.5563993E-10,3.9527387E-12,0.1017991,2.0810432,2.0810432,8.170418E-10,1.1777773E-09,1.6166889E-10,8.9546565E-11,1.839284E-11,32.46228,bcu
3FGL J2233.5-1235,4.4947257,1339.8524,2.0076491E-13,2.9238895E-10,3.764867E-12,0.1735513,2.3726223,2.3726223,4.157826E-09,7.6554413E-10,2.499893E-10,6.794796E-11,1.6121496E-11,45.141834,bcu
3FGL J2234.1-2655,8.242743,1581.9388,1.7858521E-13,4.0855339E-10,4.6533792E-12,0.90912294,2.1872826,2.1872826,7.781504E-09,0.000000001,3.2183275E-10,6.960356E-11,3.1925348E-11,57.035046,bcu
3FGL J2235.6-2319,9.263513,347.45694,1.11514895E-11,3.1238728E-10,7.2790315E-12,2.321865,2.8172297,2.8172297,1.6838406E-08,2.8428881E-09,1.6811262E-10,4.181708E-11,2.0532775E-13,90.44146,bcu
3FGL J2236.2-5049,5.8190947,604.6418,1.5168302E-12,2.5434277E-10,4.2972253E-12,1.4222276,2.6065981,2.6065981,6.1352536E-09,1.7315008E-09,2.8836858E-10,2.3981123E-11,1.9792082E-16,38.26073,bcu
3FGL J2243.2-3933,5.5631084,1986.9264,8.075861E-14,3.074864E-10,3.4331826E-12,0.0569838,2.1184902,2.1184902,5.5774176E-09,8.435345E-10,3.0786912E-10,3.9904635E-11,6.1822335E-12,33.885975,bcu
3FGL J2246.2+1547,9.465524,3063.8176,7.0308126E-14,6.8192035E-10,7.753251E-12,2.0780427,2.1827276,2.1827276,1.5560975E-08,2.3911912E-09,2.9448247E-10,1.1296647E-10,7.105777E-11,67.54466,bcu
3FGL J2246.7-5205,7.3575273,13121.433,2.843859E-15,2.2909845E-10,4.2731825E-12,0.63950294,1.442415,1.442415,3.04905E-13,3.384849E-10,1.265441E-10,6.291538E-11,5.386842E-11,41.169666,bcu
3FGL J2250.3-4206,11.578867,1600.8113,2.3818114E-13,5.949359E-10,6.616888E-12,2.1856997,2.0334895,2.0334895,5.106687E-11,1.6469113E-09,5.3936566E-10,1.5018088E-10,2.0192835E-11,52.588043,bcu
3FGL J2250.7-2806,48.38858,916.8083,5.926945E-12,4.1494297E-09,4.7082706E-11,2.696276,2.177323,2.177323,4.0126643E-08,0.000000013,3.3213647E-09,8.361271E-10,1.6141755E-10,523.4897,bcu
3FGL J2251.5-4928,12.183143,2033.6786,1.4814339E-13,6.118419E-10,6.8948085E-12,2.591895,1.9669636,1.9669636,3.890352E-09,0.000000001,4.058465E-10,2.0781142E-10,4.7239004E-11,48.871193,bcu
3FGL J2258.1-8248,8.783147,1878.0835,2.1210022E-13,7.053622E-10,8.055358E-12,1.3391746,2.193824,2.193824,2.1456323E-09,0.000000002,5.6440125E-10,1.857651E-10,2.5280448E-11,54.801598,bcu
3FGL J2305.3-4219,4.251816,2562.4663,2.9552414E-14,1.9219963E-10,2.1355686E-12,0.4411836,2.0478663,2.0478663,4.7081814E-09,1.8126328E-10,1.7015497E-10,3.3639504E-11,1.4010601E-11,41.08642,bcu
3FGL J2309.6-3633,9.279208,3076.9219,4.792045E-14,4.4208365E-10,5.2558105E-12,0.34353396,1.8544027,1.8544027,8.1410985E-09,8.9373664E-10,2.3107216E-10,1.5544056E-10,4.246915E-11,59.831036,bcu
3FGL J2312.9-6923,4.931357,4989.852,8.50409E-15,1.8747097E-10,2.3102516E-12,1.8454288,1.8040268,1.8040268,4.4153867E-09,7.1073865E-15,9.966306E-11,8.78771E-11,1.9822585E-11,38.066696,bcu
3FGL J2316.8-5209,5.6062036,5899.6494,7.215479E-15,2.0625558E-10,2.6990237E-12,0.46320692,1.7348921,1.7348921,3.6407863E-09,4.5071527E-10,9.300663E-11,6.547597E-11,3.124291E-11,34.890446,bcu
3FGL J2317.3-4534,14.842455,1187.1171,6.5515605E-13,8.004389E-10,9.112774E-12,0.81525874,2.1861305,2.1861305,1.0663394E-08,2.0884217E-09,4.7166077E-10,2.1899466E-10,4.4128517E-11,68.091125,bcu
3FGL J2318.6+1912,6.6925898,433.49405,5.2050976E-12,3.0243213E-10,6.2336386E-12,1.6742307,2.7411096,2.7411096,1.4861435E-08,1.8898294E-09,2.5842148E-10,3.1843177E-11,2.6727462E-15,55.088737,bcu
3FGL J2321.2-6439,4.304977,1187.495,1.8395119E-13,1.9813297E-10,2.6200452E-12,1.4818783,2.400856,2.400856,5.4311897E-09,6.6546096E-10,9.965413E-11,4.2118715E-11,1.26229E-11,45.322266,bcu
3FGL J2322.9-4917,9.989244,3135.71,5.6415813E-14,5.452326E-10,6.1631707E-12,2.0054069,1.9572726,1.9572726,1.7309709E-13,1.2754269E-09,4.0519202E-10,1.4021719E-10,3.815354E-11,43.023327,bcu
3FGL J2328.4-4034,23.897463,895.8517,3.3452527E-12,0.000000002,2.4165923E-11,2.6948807,2.3085752,2.3085752,2.4699235E-08,0.000000009,1.4670116E-09,3.5088993E-10,5.3878336E-11,384.75854,bcu
3FGL J2336.5+2356,5.9283442,2196.4072,7.002781E-14,3.2933056E-10,3.68863E-12,0.7267804,2.1337345,2.1337345,5.6505747E-09,6.642889E-10,1.6451092E-10,6.386686E-11,3.3240275E-11,40.032265,bcu
3FGL J2336.5-7620,8.134398,1054.9779,5.567581E-13,4.7326804E-10,5.8764764E-12,0.09450995,2.3301742,2.3301742,6.1488663E-09,1.8634971E-09,3.5183287E-10,7.205182E-11,2.9814803E-11,45.929417,bcu
3FGL J2338.7-7401,10.34076,2845.5588,6.770574E-14,5.400164E-10,6.2937403E-12,0.0029893678,1.8878508,1.8878508,5.812275E-09,1.0943927E-09,2.6770985E-10,1.7627835E-10,5.975064E-11,75.611435,bcu
3FGL J2344.4+0549,4.671149,1633.948,1.4844659E-13,3.638009E-10,4.153486E-12,1.7795628,2.1931376,2.1931376,1.9471977E-09,4.866965E-10,4.3214257E-10,1.10156294E-10,7.8460675E-14,35.611668,bcu
3FGL J2346.7+0705,13.836117,4089.9338,6.118751E-14,9.358352E-10,1.17724675E-11,0.3466987,1.778724,1.778724,2.3438916E-11,2.3398696E-09,3.87783E-10,2.9232464E-10,1.3144931E-10,54.0859,bcu
3FGL J2347.9+5436,4.693532,10313.102,3.0788013E-15,2.3152472E-10,3.0340713E-12,0.024479084,1.7333778,1.7333778,2.1045073E-12,6.131342E-10,2.7251948E-10,3.299742E-11,2.8887935E-11,36.643497,bcu
3FGL J2348.4-5100,5.920405,1052.935,3.7665414E-13,3.2420736E-10,3.9504866E-12,2.018298,2.3056912,2.3056912,4.530543E-09,1.2002191E-09,3.7241518E-10,5.205976E-11,2.0672714E-15,61.63679,bcu
3FGL J2353.3-4805,4.4922795,2415.2505,3.9987423E-14,2.3081032E-10,2.5746326E-12,2.282146,2.010483,2.010483,0.000000001,6.610572E-11,1.7801093E-10,7.971399E-11,1.6354912E-11,28.627998,bcu
